FEMALE,HASCHLD,AFTER_ZT,ARRST_GR,EDUC_GR,AGEGROUP,INPERS,IN57,NONRES,TYPEAREA,RACE_ALL,APP_QTR,EARNY4,TREATMNT
1.0,0.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,2.0,2.0,4.0,71.34335515908658,1.0
0.0,0.0,1.0,1.0,3.0,2.0,1.0,0.0,0.0,2.0,1.0,3.0,476.5261776562496,0.0
0.0,1.0,1.0,1.0,3.0,3.0,1.0,0.0,0.0,2.0,3.0,4.0,324.27841415260855,1.0
1.0,0.0,1.0,1.0,3.0,1.0,0.0,1.0,1.0,2.0,2.0,3.0,285.1425731218302,1.0
0.0,0.0,1.0,1.0,3.0,2.0,1.0,0.0,0.0,3.0,2.0,3.0,448.06287490347074,0.0
0.0,0.0,1.0,1.0,3.0,2.0,0.0,0.0,0.0,3.0,2.0,3.0,34.78782696836386,1.0
0.0,0.0,1.0,1.0,1.0,3.0,1.0,0.0,0.0,1.0,5.0,3.0,454.6907223126886,1.0
0.0,0.0,1.0,1.0,3.0,3.0,1.0,0.0,0.0,1.0,2.0,3.0,213.3409087500968,0.0
1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,3.0,3.0,21.653239166456522,0.0
0.0,0.0,1.0,1.0,3.0,3.0,1.0,0.0,0.0,3.0,1.0,3.0,208.08985440015107,0.0
0.0,0.0,1.0,1.0,3.0,2.0,1.0,0.0,1.0,2.0,2.0,3.0,0.0,1.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,293.77391209433085,0.0
1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,3.0,4.0,264.7731541055316,1.0
1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,4.0,151.99024872134848,1.0
0.0,0.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,2.0,1.0,4.0,0.0,1.0
1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,4.0,41.81781814021916,1.0
1.0,1.0,1.0,1.0,1.0,3.0,1.0,0.0,1.0,1.0,2.0,4.0,151.9302998968078,1.0
1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,2.0,2.0,3.0,176.5468221720739,0.0
1.0,0.0,1.0,2.0,1.0,2.0,0.0,0.0,0.0,3.0,1.0,3.0,7.880642783606767,1.0
0.0,0.0,1.0,3.0,1.0,2.0,1.0,0.0,0.0,2.0,1.0,3.0,409.29654269713313,1.0
0.0,1.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,3.0,2.0,3.0,35.894165692733516,1.0
1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,3.0,2.0,3.0,0.0,1.0
1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,3.0,2.0,3.0,0.0,1.0
1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,0.0,1.0
0.0,0.0,1.0,2.0,1.0,3.0,1.0,1.0,0.0,2.0,5.0,3.0,194.87915249810874,0.0
0.0,1.0,1.0,2.0,1.0,2.0,1.0,0.0,0.0,1.0,3.0,3.0,365.74832656135504,1.0
1.0,0.0,1.0,1.0,1.0,3.0,1.0,0.0,0.0,1.0,3.0,3.0,0.0,0.0
0.0,1.0,1.0,1.0,1.0,3.0,1.0,0.0,0.0,2.0,2.0,4.0,332.0613436537881,1.0
0.0,0.0,1.0,2.0,1.0,2.0,1.0,0.0,0.0,1.0,3.0,3.0,107.95166099924349,0.0
1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,3.0,564.6474290086722,1.0
1.0,0.0,1.0,3.0,1.0,3.0,1.0,1.0,0.0,1.0,2.0,3.0,278.0716964241883,1.0
0.0,0.0,1.0,1.0,3.0,3.0,1.0,0.0,0.0,1.0,6.0,3.0,232.63315314001278,0.0
0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,3.0,2.0,4.0,65.9028814391347,1.0
0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,2.0,3.0,210.71308363858006,0.0
1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,3.0,79.36995761010078,1.0
1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,3.0,45.05581825378844,1.0
1.0,0.0,1.0,3.0,1.0,3.0,1.0,1.0,0.0,1.0,2.0,3.0,138.62911497603602,0.0
1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,1.0,4.0,699.0600528845083,1.0
1.0,1.0,1.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,2.0,4.0,169.44971893617605,0.0
1.0,0.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,2.0,3.0,3.0,281.7120392074479,1.0
0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,1.0,3.0,402.7026469114037,1.0
1.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,4.0,13.009987865845961,1.0
1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,4.0,0.0,1.0
0.0,0.0,1.0,2.0,1.0,3.0,1.0,0.0,0.0,1.0,2.0,4.0,640.2764750773877,1.0
0.0,0.0,1.0,2.0,3.0,3.0,0.0,0.0,0.0,3.0,1.0,4.0,131.9964323458947,0.0
1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,3.0,3.0,45.183092394005946,1.0
0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,4.0,387.30314560890497,1.0
0.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,4.0,37.17139390241703,0.0
1.0,0.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,3.0,2.0,4.0,48.0443659720471,0.0
1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,4.0,3.0,238.6225656475949,0.0
0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,1.0,3.0,152.62165330703732,1.0
0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,3.0,3.0,0.0,1.0
1.0,0.0,1.0,2.0,1.0,1.0,0.0,1.0,0.0,2.0,2.0,3.0,28.149210916393482,1.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,2.0,3.0,103.01692573132348,1.0
0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,3.0,1.0,4.0,20.50561749063433,1.0
1.0,0.0,1.0,2.0,2.0,3.0,1.0,0.0,0.0,3.0,1.0,4.0,247.36660423759938,1.0
0.0,1.0,1.0,2.0,2.0,3.0,1.0,0.0,0.0,3.0,1.0,4.0,112.98996619012726,1.0
1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,4.0,0.0,0.0
0.0,0.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,3.0,463.5301288711992,0.0
0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,3.0,4.0,47.570555734911345,1.0
0.0,0.0,1.0,3.0,1.0,2.0,0.0,0.0,0.0,2.0,2.0,3.0,241.7803560663114,1.0
0.0,0.0,1.0,1.0,3.0,2.0,1.0,0.0,0.0,3.0,2.0,3.0,175.47458146978883,0.0
1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,2.0,4.0,168.3049640619786,0.0
1.0,0.0,1.0,1.0,1.0,3.0,1.0,1.0,0.0,1.0,2.0,4.0,209.03143745173537,1.0
0.0,0.0,1.0,1.0,2.0,2.0,1.0,1.0,0.0,1.0,2.0,4.0,404.8948786051758,0.0
1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,4.0,112.46851971152755,1.0
0.0,0.0,1.0,1.0,3.0,3.0,1.0,0.0,0.0,1.0,3.0,3.0,574.2101432187205,1.0
0.0,0.0,1.0,2.0,1.0,2.0,1.0,0.0,0.0,1.0,3.0,3.0,30.0,0.0
0.0,0.0,1.0,1.0,2.0,2.0,1.0,0.0,0.0,3.0,2.0,3.0,361.08749045601235,1.0
0.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,2.0,2.0,3.0,0.0,0.0
1.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,2.0,2.0,3.0,30.0,0.0
0.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,3.0,2.0,3.0,0.0,1.0
1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,3.0,3.0,0.0,1.0
1.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,3.0,3.0,30.0,0.0
0.0,0.0,1.0,1.0,3.0,2.0,1.0,1.0,0.0,1.0,3.0,4.0,198.02937597754638,0.0
0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,4.0,439.8981895592276,1.0
0.0,0.0,1.0,1.0,3.0,2.0,1.0,0.0,0.0,3.0,1.0,3.0,52.55545746505888,0.0
0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,2.0,3.0,225.97993238025452,1.0
0.0,0.0,1.0,3.0,1.0,2.0,1.0,1.0,1.0,3.0,1.0,4.0,0.0,1.0
1.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,3.0,2.0,3.0,301.17591885630543,0.0
0.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,3.0,1.0,3.0,230.11445732771003,0.0
0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,3.0,84.31876541763978,1.0
1.0,0.0,1.0,1.0,3.0,3.0,1.0,1.0,0.0,1.0,2.0,4.0,0.0,1.0
1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,3.0,3.0,0.0,1.0
1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,4.0,286.7120392074479,1.0
0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,4.0,86.16464184670889,0.0
1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,3.0,3.0,68.20770337433805,1.0
0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,2.0,1.0,3.0,151.57267416519568,0.0
0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,4.0,0.0,1.0
1.0,0.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,3.0,2.0,3.0,80.01258930307681,1.0
0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,2.0,3.0,302.48471558016956,1.0
0.0,0.0,1.0,3.0,1.0,1.0,0.0,0.0,0.0,3.0,6.0,3.0,198.28196186447897,1.0
0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,3.0,357.56616383917356,1.0
1.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,502.8161456049128,1.0
1.0,1.0,1.0,1.0,3.0,3.0,1.0,0.0,1.0,1.0,1.0,3.0,373.4345063256749,1.0
1.0,1.0,1.0,1.0,3.0,3.0,1.0,0.0,0.0,3.0,4.0,4.0,213.05350930113946,0.0
0.0,0.0,1.0,2.0,1.0,2.0,1.0,0.0,1.0,2.0,1.0,4.0,839.5398754092647,0.0
0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,3.0,1.0,3.0,451.95986476050905,0.0
0.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,3.0,2.0,3.0,0.0,1.0
1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,2.0,4.0,201.49877303906032,1.0
0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,4.0,151.47760566175603,1.0
1.0,1.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,4.0,334.86073943580675,1.0
0.0,0.0,1.0,1.0,3.0,3.0,1.0,1.0,0.0,3.0,4.0,4.0,500.7776185130143,1.0
0.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,3.0,3.0,3.0,30.0,0.0
0.0,0.0,1.0,3.0,3.0,3.0,1.0,0.0,0.0,2.0,4.0,3.0,317.78427990973285,0.0
1.0,0.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,3.0,4.0,4.0,30.0,0.0
0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,1.0,4.0,493.93681401209926,1.0
1.0,1.0,1.0,2.0,1.0,2.0,1.0,0.0,0.0,1.0,3.0,3.0,30.0,0.0
1.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,60.4964342574648,0.0
0.0,0.0,1.0,1.0,3.0,3.0,1.0,0.0,0.0,1.0,2.0,3.0,135.58795942815271,1.0
0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,3.0,329.53690044144753,1.0
1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,3.0,249.28740467839162,1.0
0.0,0.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,2.0,3.0,739.219268904611,1.0
0.0,0.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,5.0,3.0,343.2637690522964,1.0
0.0,0.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,3.0,3.0,425.82584248744354,0.0
0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,3.0,3.0,0.0,1.0
0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,3.0,3.0,3.0,649.6923055932317,1.0
0.0,0.0,1.0,3.0,1.0,1.0,0.0,0.0,0.0,3.0,1.0,4.0,6.062906966607827,1.0
0.0,0.0,1.0,2.0,3.0,3.0,0.0,0.0,0.0,3.0,1.0,3.0,301.3065765070059,0.0
1.0,0.0,1.0,3.0,1.0,3.0,1.0,0.0,0.0,1.0,1.0,3.0,233.91214798400355,1.0
1.0,1.0,1.0,1.0,3.0,3.0,0.0,0.0,0.0,3.0,1.0,3.0,11.307155170836621,0.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,2.3683230338311825,0.0
0.0,0.0,1.0,2.0,3.0,2.0,0.0,0.0,0.0,3.0,1.0,4.0,291.59866124908405,1.0
0.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,3.0,6.0,4.0,457.94949694510683,0.0
1.0,1.0,1.0,1.0,3.0,3.0,1.0,1.0,1.0,2.0,3.0,4.0,19.48340415831786,1.0
0.0,0.0,1.0,1.0,3.0,3.0,1.0,0.0,0.0,3.0,4.0,3.0,0.0,1.0
0.0,0.0,1.0,1.0,1.0,3.0,1.0,0.0,0.0,3.0,4.0,3.0,84.44763274918046,0.0
1.0,0.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,3.0,4.0,4.0,0.0,1.0
1.0,0.0,1.0,1.0,3.0,3.0,1.0,0.0,0.0,1.0,5.0,3.0,477.9475569842382,1.0
1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,1.0,3.0,59.1494316563704,0.0
0.0,0.0,1.0,1.0,3.0,1.0,1.0,1.0,0.0,1.0,2.0,3.0,88.7038482268758,1.0
1.0,0.0,1.0,2.0,1.0,2.0,1.0,0.0,1.0,3.0,1.0,3.0,317.91144879030134,0.0
0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,3.0,2.0,4.0,194.02935053611344,1.0
1.0,0.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,3.0,2.0,4.0,108.67742565995732,0.0
0.0,0.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,3.0,2.0,4.0,156.55342835828287,0.0
1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,3.0,257.9194576562359,1.0
0.0,0.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,3.0,3.0,4.0,141.12405169907174,0.0
0.0,0.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,2.0,4.0,380.94573048609703,1.0
0.0,0.0,1.0,3.0,1.0,3.0,1.0,0.0,0.0,3.0,4.0,3.0,10.104844944346379,0.0
0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,3.0,4.0,84.01935599204967,0.0
0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,3.0,1.0,3.0,276.1166844644242,1.0
1.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,4.0,93.41392912015083,0.0
0.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,4.0,368.68514556145226,1.0
0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,4.0,4.0,229.0352336310816,0.0
1.0,0.0,1.0,2.0,1.0,3.0,0.0,0.0,0.0,2.0,4.0,3.0,351.9966497966272,1.0
0.0,0.0,1.0,3.0,1.0,2.0,1.0,0.0,0.0,3.0,1.0,4.0,0.0,1.0
0.0,0.0,1.0,1.0,3.0,2.0,1.0,0.0,1.0,1.0,5.0,4.0,445.3873746622957,1.0
1.0,0.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,3.0,3.0,240.9469894391548,0.0
0.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,3.0,2.0,4.0,170.5211566832966,1.0
1.0,0.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,3.0,2.0,3.0,279.6585095097457,1.0
1.0,0.0,1.0,1.0,3.0,2.0,0.0,1.0,0.0,3.0,2.0,4.0,135.83305272898653,0.0
0.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,3.0,1.0,4.0,0.0,0.0
1.0,0.0,1.0,1.0,3.0,3.0,1.0,0.0,0.0,2.0,3.0,3.0,25.729266923930417,1.0
1.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,3.0,2.0,4.0,171.6920652507105,1.0
1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,1.0,3.0,366.4131111993007,0.0
1.0,1.0,1.0,1.0,1.0,3.0,0.0,1.0,1.0,2.0,2.0,3.0,184.50088579335363,1.0
1.0,0.0,1.0,1.0,3.0,3.0,1.0,1.0,1.0,2.0,2.0,4.0,941.3310499660906,0.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,3.0,434.5191081956656,0.0
1.0,0.0,1.0,3.0,1.0,1.0,1.0,1.0,0.0,1.0,3.0,3.0,150.6129679945744,1.0
1.0,0.0,1.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,2.0,3.0,204.73950336762465,0.0
1.0,0.0,1.0,3.0,1.0,1.0,1.0,0.0,0.0,2.0,2.0,3.0,0.0,1.0
0.0,0.0,1.0,1.0,3.0,3.0,1.0,0.0,0.0,3.0,2.0,3.0,362.5788607372816,0.0
0.0,0.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,3.0,2.0,3.0,301.54120139972025,1.0
0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,2.0,3.0,168.3049640619786,0.0
0.0,0.0,1.0,1.0,3.0,2.0,1.0,0.0,0.0,3.0,1.0,3.0,255.9194519918617,0.0
0.0,0.0,1.0,2.0,1.0,2.0,1.0,1.0,0.0,1.0,2.0,3.0,316.0011540858561,1.0
1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,10.104844944346379,1.0
1.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,3.0,2.0,3.0,295.1449773076781,0.0
1.0,0.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,3.0,1.0,4.0,350.86990853745885,0.0
1.0,1.0,1.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,473.5905077803411,0.0
0.0,0.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,3.0,204.50713687351848,1.0
1.0,0.0,1.0,1.0,3.0,1.0,0.0,0.0,0.0,3.0,1.0,3.0,263.57269399050523,0.0
1.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,3.0,3.0,267.9577793640145,0.0
0.0,0.0,1.0,2.0,1.0,2.0,1.0,1.0,0.0,1.0,3.0,3.0,259.6875827567678,1.0
0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,5.0,3.0,32.47985874968478,0.0
1.0,0.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,2.0,3.0,89.75807931750933,0.0
1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,2.0,3.0,548.5606693677391,1.0
1.0,1.0,1.0,1.0,3.0,3.0,1.0,1.0,1.0,2.0,5.0,3.0,177.1371884680257,0.0
1.0,0.0,1.0,1.0,3.0,2.0,0.0,0.0,0.0,2.0,1.0,4.0,68.18794838262305,1.0
1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,106.20594608945427,0.0
0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,4.0,97.43957624905437,0.0
0.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,3.0,4.0,1576.4361639430317,1.0
1.0,0.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,2.0,3.0,3.0,108.56402493172078,0.0
0.0,0.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,3.0,1.0,4.0,616.2784929776195,1.0
0.0,0.0,1.0,3.0,1.0,1.0,1.0,0.0,0.0,2.0,2.0,4.0,234.21977611212625,1.0
0.0,0.0,1.0,2.0,2.0,3.0,1.0,0.0,0.0,3.0,1.0,4.0,65.77620274267264,1.0
0.0,0.0,1.0,1.0,3.0,3.0,1.0,1.0,0.0,2.0,2.0,4.0,0.0,0.0
0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,2.0,3.0,0.0,1.0
1.0,1.0,1.0,2.0,1.0,2.0,1.0,0.0,1.0,3.0,2.0,3.0,240.9469894391548,0.0
0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,3.0,3.0,158.40128805129314,1.0
0.0,1.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,3.0,2.0,3.0,0.0,1.0
0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,3.0,262.31222389071354,0.0
1.0,0.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,3.0,240.9469894391548,0.0
1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,3.0,0.0,0.0
1.0,0.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,4.0,437.67291433837255,1.0
0.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,4.0,0.0,1.0
0.0,0.0,1.0,1.0,1.0,3.0,1.0,0.0,0.0,1.0,2.0,3.0,111.25434283725362,1.0
1.0,1.0,1.0,1.0,1.0,3.0,1.0,0.0,0.0,3.0,4.0,4.0,252.2409830567495,1.0
0.0,0.0,1.0,3.0,1.0,1.0,0.0,1.0,0.0,2.0,2.0,4.0,193.95751527428962,1.0
0.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,0.0,2.0,3.0,4.0,207.3569076864914,1.0
0.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,2.0,3.0,4.0,227.48937083297312,0.0
0.0,0.0,1.0,2.0,3.0,3.0,1.0,0.0,0.0,2.0,3.0,4.0,307.3206361658017,1.0
1.0,0.0,1.0,1.0,3.0,2.0,0.0,0.0,0.0,2.0,4.0,4.0,63.40258252683614,1.0
1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,3.0,4.0,162.65129536672737,1.0
1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,139.84383628336508,1.0
1.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,3.17580841108029,0.0
1.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,2.0,3.0,0.0,1.0
0.0,0.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,2.0,3.0,318.05255132409644,0.0
1.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,1.0,2.0,2.0,3.0,203.35524594340308,1.0
1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,3.0,390.05912661202944,0.0
1.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,3.0,2.0,4.0,79.50386060855836,1.0
0.0,0.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,2.0,3.0,333.87917798779256,1.0
0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,4.0,799.900272858893,1.0
0.0,0.0,1.0,1.0,3.0,3.0,1.0,0.0,0.0,3.0,1.0,4.0,29.087129443952193,1.0
0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,1.0,4.0,105.29087045781083,0.0
1.0,0.0,1.0,1.0,3.0,3.0,1.0,0.0,0.0,3.0,4.0,3.0,449.57970946380465,0.0
0.0,0.0,1.0,2.0,1.0,3.0,1.0,0.0,0.0,3.0,1.0,3.0,554.6869074890566,1.0
1.0,0.0,1.0,1.0,3.0,3.0,1.0,1.0,1.0,2.0,2.0,3.0,280.516652889895,1.0
1.0,0.0,1.0,1.0,3.0,3.0,0.0,0.0,0.0,3.0,2.0,3.0,214.61297932332275,1.0
0.0,1.0,1.0,1.0,3.0,2.0,0.0,0.0,0.0,3.0,3.0,3.0,349.13575294193123,1.0
0.0,0.0,1.0,1.0,3.0,2.0,1.0,1.0,0.0,2.0,4.0,4.0,68.42382189735505,1.0
0.0,0.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,2.0,4.0,3.0,0.0,1.0
1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,4.0,106.46488389010182,1.0
0.0,0.0,1.0,2.0,1.0,3.0,0.0,0.0,0.0,3.0,1.0,4.0,605.980856065959,0.0
0.0,0.0,1.0,3.0,3.0,2.0,1.0,0.0,0.0,3.0,3.0,4.0,470.29458473646855,1.0
0.0,0.0,1.0,1.0,1.0,3.0,1.0,0.0,0.0,3.0,1.0,4.0,409.26832288133244,1.0
0.0,0.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,3.0,2.0,3.0,173.99404045693586,0.0
1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,3.0,2.0,4.0,481.02011782047003,1.0
0.0,0.0,1.0,3.0,1.0,1.0,1.0,0.0,0.0,2.0,3.0,3.0,308.5586581220054,1.0
1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,3.0,3.0,221.40106295202446,0.0
0.0,0.0,1.0,2.0,1.0,3.0,1.0,1.0,0.0,2.0,2.0,3.0,49.820494448822046,1.0
1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,2.0,2.0,4.0,173.73718875124442,1.0
0.0,0.0,1.0,1.0,1.0,3.0,1.0,0.0,0.0,3.0,1.0,3.0,657.5789062810888,1.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,4.0,24.712460077792905,0.0
